Date,HSI Volume,HSI
2003-03-13,202531200.0,8787.450195
2003-03-14,194059400.0,8956.169922
2003-03-17,143293200.0,8804.160156
2003-03-18,226360000.0,9041.509766
2003-03-19,358875000.0,9158.589844
2003-03-20,310922800.0,9194.55957
2003-03-21,239063000.0,9179.19043
2003-03-24,248268800.0,9108.450195
2003-03-25,165816200.0,9062.150391
2003-03-26,144579000.0,9047.089844
2003-03-27,249802600.0,8872.320312
2003-03-28,205900800.0,8863.360352
2003-03-31,324820000.0,8634.450195
2003-04-01,312633200.0,8596.889648
2003-04-02,256060000.0,8706.19043
2003-04-03,222034400.0,8648.160156
2003-04-04,235744400.0,8822.450195
2003-04-07,221557200.0,8962.209961
2003-04-08,205961200.0,8806.660156
2003-04-09,275309600.0,8636.849609
2003-04-10,240883200.0,8625.719727
2003-04-11,254681400.0,8645.650391
2003-04-14,190938000.0,8533.549805
2003-04-15,166040200.0,8632.099609
2003-04-16,171986800.0,8675.139648
2003-04-17,188226400.0,8579.139648
2003-04-18,0.0,8579.14
2003-04-21,0.0,8579.14
2003-04-22,193229000.0,8571.910156
2003-04-23,320239200.0,8519.599609
2003-04-24,332787600.0,8442.110352
2003-04-25,290400400.0,8409.009766
2003-04-28,237547000.0,8435.040039
2003-04-29,366840800.0,8744.219727
2003-04-30,329441000.0,8717.219727
2003-05-01,0.0,8717.22
2003-05-02,270803800.0,8808.179688
2003-05-05,203148800.0,8916.490234
2003-05-06,219887800.0,8889.219727
2003-05-07,217970400.0,8901.049805
2003-05-08,0.0,8901.05
2003-05-09,339098800.0,9084.160156
2003-05-12,286413600.0,9155.570312
2003-05-13,202533600.0,9119.040039
2003-05-14,234801200.0,9103.69043
2003-05-15,214710200.0,9126.070312
2003-05-16,176185000.0,9093.179688
2003-05-19,143171000.0,9087.370117
2003-05-20,149959600.0,9050.400391
2003-05-21,201113200.0,9059.799805
2003-05-22,210120000.0,9131.490234
2003-05-23,305202400.0,9303.730469
2003-05-26,327703800.0,9492.709961
2003-05-27,276214200.0,9420.80957
2003-05-28,321299400.0,9510.620117
2003-05-29,276446600.0,9508.549805
2003-05-30,250599000.0,9487.379883
2003-06-02,257552600.0,9637.530273
2003-06-03,294915400.0,9662.820312
2003-06-04,0.0,9662.82
2003-06-05,385946200.0,9639.009766
2003-06-06,518067000.0,9694.629883
2003-06-09,253544200.0,9733.509766
2003-06-10,236373800.0,9703.719727
2003-06-11,273654000.0,9662.05957
2003-06-12,213808400.0,9736.839844
2003-06-13,343513400.0,9855.639648
2003-06-16,225146200.0,9862.280273
2003-06-17,349243000.0,10030.370117
2003-06-18,399709000.0,9970.299805
2003-06-19,251249200.0,9980.110352
2003-06-20,164758000.0,9930.30957
2003-06-23,234125800.0,9734.290039
2003-06-24,256039000.0,9629.349609
2003-06-25,146104800.0,9628.990234
2003-06-26,175699000.0,9606.110352
2003-06-27,165730000.0,9657.209961
2003-06-30,189464000.0,9577.120117
2003-07-01,0.0,9577.12
2003-07-02,263521400.0,9602.620117
2003-07-03,278702600.0,9646.099609
2003-07-04,156358000.0,9636.80957
2003-07-07,267968200.0,9892.400391
2003-07-08,386310600.0,9992.870117
2003-07-09,283513000.0,10027.410156
2003-07-10,211648200.0,9983.30957
2003-07-11,203949000.0,9911.5
2003-07-14,225176000.0,10122.400391
2003-07-15,262646200.0,10135.549805
2003-07-16,203045600.0,10207.169922
2003-07-17,207243400.0,10096.719727
2003-07-18,1086921200.0,10140.839844
2003-07-21,245555000.0,10102.860352
2003-07-22,192202000.0,10008.709961
2003-07-23,207427000.0,9900.55957
2003-07-24,145688200.0,9923.139648
2003-07-25,145578000.0,9939.200195
2003-07-28,242282600.0,10134.879883
2003-07-29,282397000.0,10198.599609
2003-07-30,287519200.0,10121.219727
2003-07-31,287648800.0,10134.830078
2003-08-01,313456600.0,10248.599609
2003-08-04,207461400.0,10183.139648
2003-08-05,177532800.0,10177.379883
2003-08-06,294305600.0,9987.540039
2003-08-07,227656200.0,9958.049805
2003-08-08,229164200.0,9945.219727
2003-08-11,154525400.0,10093.540039
2003-08-12,220316200.0,10184.169922
2003-08-13,368262600.0,10301.469727
2003-08-14,250020800.0,10374.019531
2003-08-15,224160200.0,10424.55957
2003-08-18,345808600.0,10525.040039
2003-08-19,335816600.0,10509.290039
2003-08-20,272315600.0,10475.330078
2003-08-21,407549200.0,10643.629883
2003-08-22,396032200.0,10760.730469
2003-08-25,364139000.0,10764.219727
2003-08-26,291578200.0,10753.929688
2003-08-27,264337000.0,10678.549805
2003-08-28,231081400.0,10760.120117
2003-08-29,406795400.0,10908.990234
2003-09-01,298936400.0,10903.400391
2003-09-02,143389000.0,10939.94043
2003-09-03,385813000.0,11102.360352
2003-09-04,467693600.0,11138.620117
2003-09-05,292797800.0,11170.610352
2003-09-08,331087200.0,11165.280273
2003-09-09,303243600.0,11046.820312
2003-09-10,325025800.0,10810.30957
2003-09-11,226804400.0,10883.519531
2003-09-12,0.0,10883.5
2003-09-15,259582600.0,10992.730469
2003-09-16,273443400.0,11071.379883
2003-09-17,423082200.0,11140.049805
2003-09-18,269266600.0,11069.219727
2003-09-19,422614000.0,10968.419922
2003-09-22,275224000.0,10873.269531
2003-09-23,247074000.0,10944.360352
2003-09-24,465228000.0,11295.889648
2003-09-25,627774600.0,11286.519531
2003-09-26,381128800.0,11290.150391
2003-09-29,398325800.0,11141.280273
2003-09-30,364087200.0,11229.870117
2003-10-01,0.0,11229.9
2003-10-02,510367400.0,11546.120117
2003-10-03,469542000.0,11608.719727
2003-10-06,455872800.0,11734.480469
2003-10-07,468226200.0,11723.919922
2003-10-08,464075600.0,11720.799805
2003-10-09,322958000.0,11800.370117
2003-10-10,326066600.0,11935.830078
2003-10-13,261776800.0,11961.969727
2003-10-14,318455000.0,11856.019531
2003-10-15,279679600.0,12056.179688
2003-10-16,349415200.0,12027.570312
2003-10-17,348664000.0,12044.490234
2003-10-20,405878200.0,12147.889648
2003-10-21,373099600.0,12250.69043
2003-10-22,411499800.0,12238.629883
2003-10-23,496926000.0,11737.179688
2003-10-24,380986200.0,11736.370117
2003-10-27,215722000.0,11749.719727
2003-10-28,352302800.0,12091.879883
2003-10-29,321287800.0,12130.509766
2003-10-30,395277400.0,12143.349609
2003-10-31,335969000.0,12190.099609
2003-11-03,309036400.0,12386.80957
2003-11-04,295240400.0,12440.719727
2003-11-05,253731200.0,12438.919922
2003-11-06,363887200.0,12150.089844
2003-11-07,185262000.0,12215.169922
2003-11-10,196562200.0,12156.679688
2003-11-11,227111600.0,12003.620117
2003-11-12,221404000.0,11971.480469
2003-11-13,235380000.0,12227.570312
2003-11-14,159501600.0,12203.530273
2003-11-17,238924600.0,11997.019531
2003-11-18,294217400.0,12027.259766
2003-11-19,286103000.0,11872.990234
2003-11-20,225236200.0,11845.410156
2003-11-21,248169400.0,11839.799805
2003-11-24,130638800.0,11848.55957
2003-11-25,198981600.0,12008.070312
2003-11-26,181084800.0,12086.669922
2003-11-27,157270200.0,12075.990234
2003-11-28,304785400.0,12317.469727
2003-12-01,304013400.0,12456.990234
2003-12-02,277350800.0,12412.230469
2003-12-03,211462200.0,12361.179688
2003-12-04,136335000.0,12342.650391
2003-12-05,155955000.0,12314.730469
2003-12-08,149159200.0,12177.44043
2003-12-09,192253200.0,12393.639648
2003-12-10,212682800.0,12398.379883
2003-12-11,286259200.0,12554.580078
2003-12-12,249958600.0,12594.419922
2003-12-15,258624400.0,12520.169922
2003-12-16,1664414800.0,12260.330078
2003-12-17,364640000.0,12193.120117
2003-12-18,238431200.0,12240.25
2003-12-19,220748200.0,12371.75
2003-12-22,202399400.0,12487.990234
2003-12-23,200947400.0,12420.509766
2003-12-24,120815400.0,12456.700195
2003-12-25,0.0,12456.7
2003-12-26,0.0,12456.7
2003-12-29,153216400.0,12464.290039
2003-12-30,266815000.0,12526.740234
2003-12-31,138292600.0,12575.94043
2004-01-01,0.0,12575.9
2004-01-02,305575000.0,12801.480469
2004-01-05,362998400.0,13005.330078
2004-01-06,440100800.0,13036.320312
2004-01-07,381656600.0,13157.679688
2004-01-08,486084200.0,13203.589844
2004-01-09,651739800.0,13385.799805
2004-01-12,391788200.0,13352.219727
2004-01-13,372278200.0,13396.650391
2004-01-14,312642200.0,13320.879883
2004-01-15,251476000.0,13249.80957
2004-01-16,307013800.0,13167.759766
2004-01-19,223116000.0,13253.30957
2004-01-20,406946200.0,13570.429688
2004-01-21,359264000.0,13750.580078
2004-01-22,0.0,13750.6
2004-01-23,0.0,13750.6
2004-01-26,349394400.0,13727.269531
2004-01-27,503585600.0,13761.879883
2004-01-28,463639000.0,13431.780273
2004-01-29,486013400.0,13334.009766
2004-01-30,365242200.0,13289.370117
2004-02-02,321621200.0,12999.980469
2004-02-03,344279200.0,13090.009766
2004-02-04,247102000.0,13086.730469
2004-02-05,196512800.0,13030.94043
2004-02-06,280968200.0,13309.599609
2004-02-09,356736200.0,13576.679688
2004-02-10,369965600.0,13515.660156
2004-02-11,259032600.0,13524.759766
2004-02-12,256107400.0,13625.129883
2004-02-13,422472400.0,13739.799805
2004-02-16,301144600.0,13831.530273
2004-02-17,278327400.0,13815.44043
2004-02-18,324416200.0,13928.379883
2004-02-19,359352200.0,13867.219727
2004-02-20,273567600.0,13868.370117
2004-02-23,249659000.0,13765.070312
2004-02-24,263184400.0,13756.410156
2004-02-25,270160000.0,13599.469727
2004-02-26,211186800.0,13674.639648
2004-02-27,352016800.0,13907.030273
2004-03-01,273032200.0,13918.650391
2004-03-02,265249000.0,13731.349609
2004-03-03,326820800.0,13454.089844
2004-03-04,266665600.0,13451.55957
2004-03-05,220556800.0,13454.759766
2004-03-08,372530200.0,13573.540039
2004-03-09,285855200.0,13397.25
2004-03-10,383120800.0,13214.200195
2004-03-11,435798400.0,13024.05957
2004-03-12,424573200.0,12932.230469
2004-03-15,274434000.0,12919.410156
2004-03-16,203173400.0,12932.620117
2004-03-17,249012200.0,12975.719727
2004-03-18,259691600.0,12816.19043
2004-03-19,349134000.0,12790.580078
2004-03-22,300501600.0,12550.910156
2004-03-23,298750200.0,12588.360352
2004-03-24,295479600.0,12678.129883
2004-03-25,335181600.0,12520.209961
2004-03-26,393447000.0,12483.240234
2004-03-29,247520800.0,12427.339844
2004-03-30,322012800.0,12641.389648
2004-03-31,243946000.0,12681.669922
2004-04-01,217617400.0,12676.25
2004-04-02,328993200.0,12731.759766
2004-04-05,0.0,12731.8
2004-04-06,384408000.0,12886.969727
2004-04-07,261975200.0,12920.049805
2004-04-08,223539800.0,12909.370117
2004-04-09,0.0,12909.4
2004-04-12,0.0,12909.4
2004-04-13,410235600.0,13031.80957
2004-04-14,342191400.0,12669.860352
2004-04-15,565075200.0,12479.259766
2004-04-16,361405400.0,12458.379883
2004-04-19,282117800.0,12450.0
2004-04-20,315186400.0,12394.370117
2004-04-21,361899000.0,12227.299805
2004-04-22,335120800.0,12167.700195
2004-04-23,315138600.0,12383.94043
2004-04-26,346230000.0,12132.679688
2004-04-27,238440400.0,12154.910156
2004-04-28,223860600.0,12165.30957
2004-04-29,385497200.0,12005.580078
2004-04-30,424674200.0,11942.959961
2004-05-03,176565200.0,11950.620117
2004-05-04,343117400.0,12098.299805
2004-05-05,324809400.0,11950.459961
2004-05-06,289667400.0,12010.30957
2004-05-07,246272400.0,11910.759766
2004-05-10,454126600.0,11485.5
2004-05-11,334629800.0,11508.089844
2004-05-12,411966800.0,11528.179688
2004-05-13,299156000.0,11396.94043
2004-05-14,279508000.0,11276.860352
2004-05-17,424576800.0,10967.650391
2004-05-18,364107200.0,11072.389648
2004-05-19,492317000.0,11469.410156
2004-05-20,368108000.0,11339.620117
2004-05-21,287205200.0,11576.009766
2004-05-24,221375200.0,11662.969727
2004-05-25,238825200.0,11692.55957
2004-05-26,0.0,11692.6
2004-05-27,377546200.0,11983.900391
2004-05-28,438692600.0,12116.870117
2004-05-31,231366200.0,12198.240234
2004-06-01,206990400.0,12105.549805
2004-06-02,227620000.0,12201.75
2004-06-03,361592600.0,11929.929688
2004-06-04,213511800.0,12022.639648
2004-06-07,346232600.0,12326.849609
2004-06-08,292640000.0,12344.160156
2004-06-09,246996400.0,12339.94043
2004-06-10,350405000.0,12422.870117
2004-06-11,221738600.0,12396.389648
2004-06-14,349841200.0,12076.570312
2004-06-15,242400000.0,12050.69043
2004-06-16,198920000.0,12161.780273
2004-06-17,220752800.0,12082.860352
2004-06-18,346784800.0,11855.549805
2004-06-21,227272200.0,11845.589844
2004-06-22,0.0,11845.6
2004-06-23,245706600.0,11849.769531
2004-06-24,363437200.0,12163.679688
2004-06-25,226927400.0,12185.519531
2004-06-28,178159200.0,12194.599609
2004-06-29,200209000.0,12116.299805
2004-06-30,317051600.0,12285.75
2004-07-01,0.0,12285.8
2004-07-02,256919800.0,12220.129883
2004-07-05,140232600.0,12252.110352
2004-07-06,224291400.0,12284.080078
2004-07-07,258531800.0,12320.259766
2004-07-08,222685000.0,12119.75
2004-07-09,183325800.0,12202.259766
2004-07-12,174971800.0,12191.009766
2004-07-13,213628400.0,12078.330078
2004-07-14,259401000.0,11932.830078
2004-07-15,182479200.0,11939.410156
2004-07-16,189842800.0,12059.200195
2004-07-19,190229000.0,12166.950195
2004-07-20,199153000.0,12123.629883
2004-07-21,416101200.0,12395.110352
2004-07-22,211908200.0,12320.209961
2004-07-23,191673400.0,12352.990234
2004-07-26,149541600.0,12319.830078
2004-07-27,222351800.0,12301.320312
2004-07-28,156750600.0,12320.269531
2004-07-29,233020600.0,12183.099609
2004-07-30,277494000.0,12238.030273
2004-08-02,178931200.0,12201.389648
2004-08-03,254464800.0,12357.120117
2004-08-04,304769200.0,12280.259766
2004-08-05,311346400.0,12491.919922
2004-08-06,268418400.0,12478.679688
2004-08-09,161457800.0,12467.410156
2004-08-10,200405600.0,12408.040039
2004-08-11,231490400.0,12343.129883
2004-08-12,283336200.0,12413.429688
2004-08-13,272979000.0,12359.830078
2004-08-16,257946200.0,12219.75
2004-08-17,166213200.0,12256.120117
2004-08-18,142521600.0,12228.540039
2004-08-19,308418000.0,12396.669922
2004-08-20,211594400.0,12376.900391
2004-08-23,220490800.0,12431.769531
2004-08-24,348611600.0,12646.490234
2004-08-25,459619200.0,12793.030273
2004-08-26,331239200.0,12784.389648
2004-08-27,325612400.0,12818.419922
2004-08-30,230490800.0,12877.780273
2004-08-31,203318600.0,12850.280273
2004-09-01,318755600.0,13023.870117
2004-09-02,271335200.0,12999.070312
2004-09-03,268535200.0,12948.099609
2004-09-06,335562000.0,13104.339844
2004-09-07,250674200.0,13136.040039
2004-09-08,367376000.0,13049.959961
2004-09-09,286500200.0,12942.200195
2004-09-10,337555600.0,13003.990234
2004-09-13,267778200.0,13139.570312
2004-09-14,232067000.0,13148.05957
2004-09-15,248985600.0,13084.400391
2004-09-16,329039800.0,13209.839844
2004-09-17,892766000.0,13224.929688
2004-09-20,464480800.0,13221.330078
2004-09-21,416891800.0,13304.480469
2004-09-22,569692000.0,13272.230469
2004-09-23,371459600.0,13280.429688
2004-09-24,404185600.0,13066.839844
2004-09-27,318864400.0,13021.900391
2004-09-28,299312200.0,12950.799805
2004-09-29,0.0,12950.8
2004-09-30,360964200.0,13120.030273
2004-10-01,0.0,13120.0
2004-10-04,546654200.0,13359.25
2004-10-05,307410200.0,13331.099609
2004-10-06,269407600.0,13271.570312
2004-10-07,204195000.0,13321.730469
2004-10-08,391198400.0,13241.459961
2004-10-11,276751600.0,13305.129883
2004-10-12,271624600.0,13251.589844
2004-10-13,386337600.0,13171.580078
2004-10-14,281154800.0,13035.379883
2004-10-15,190253600.0,13059.429688
2004-10-18,158319600.0,13034.740234
2004-10-19,190995000.0,13154.549805
2004-10-20,266327800.0,12999.129883
2004-10-21,243030600.0,13015.200195
2004-10-22,0.0,13015.2
2004-10-25,434971800.0,12818.099609
2004-10-26,281120200.0,12852.349609
2004-10-27,240927400.0,12838.709961
2004-10-28,412756200.0,13113.150391
2004-10-29,409074800.0,13054.660156
2004-11-01,198432400.0,13094.25
2004-11-02,386278000.0,13308.740234
2004-11-03,352714000.0,13397.669922
2004-11-04,308467600.0,13369.089844
2004-11-05,362388800.0,13494.950195
2004-11-08,258320800.0,13561.490234
2004-11-09,256349200.0,13516.669922
2004-11-10,388797000.0,13672.370117
2004-11-11,431508800.0,13624.509766
2004-11-12,432967600.0,13784.459961
2004-11-15,458188400.0,13932.219727
2004-11-16,559131000.0,13746.080078
2004-11-17,469039200.0,13824.980469
2004-11-18,346010400.0,13799.820312
2004-11-19,289249800.0,13787.679688
2004-11-22,296837200.0,13800.599609
2004-11-23,429572800.0,14023.290039
2004-11-24,435074800.0,13997.019531
2004-11-25,357165400.0,13926.610352
2004-11-26,396691400.0,13895.030273
2004-11-29,314580200.0,14066.910156
2004-11-30,764496200.0,14060.049805
2004-12-01,337997600.0,14162.799805
2004-12-02,456472000.0,14261.790039
2004-12-03,419050000.0,14211.839844
2004-12-06,308151000.0,14256.860352
2004-12-07,364373400.0,14235.780273
2004-12-08,400511600.0,14022.320312
2004-12-09,420998600.0,14008.820312
2004-12-10,317600600.0,13901.80957
2004-12-13,315237000.0,13886.160156
2004-12-14,421605800.0,14043.519531
2004-12-15,437598000.0,14078.540039
2004-12-16,290367800.0,14024.629883
2004-12-17,236586000.0,13992.44043
2004-12-20,318387000.0,14214.040039
2004-12-21,217445800.0,14180.790039
2004-12-22,200206000.0,14151.080078
2004-12-23,187791800.0,14235.299805
2004-12-24,102238400.0,14194.900391
2004-12-27,0.0,14194.9
2004-12-28,228455200.0,14196.950195
2004-12-29,201245000.0,14266.379883
2004-12-30,230151200.0,14163.549805
2004-12-31,149751400.0,14230.139648
2005-01-03,145563000.0,14237.419922
2005-01-04,397498200.0,14045.900391
2005-01-05,530200600.0,13764.360352
2005-01-06,418761600.0,13712.040039
2005-01-07,571206400.0,13574.860352
2005-01-10,317377800.0,13531.389648
2005-01-11,340797200.0,13509.25
2005-01-12,336973200.0,13565.30957
2005-01-13,396311200.0,13573.280273
2005-01-14,473364600.0,13494.780273
2005-01-17,261016000.0,13621.650391
2005-01-18,289845400.0,13604.219727
2005-01-19,304025000.0,13678.629883
2005-01-20,460342600.0,13543.589844
2005-01-21,476200200.0,13481.019531
2005-01-24,450783600.0,13386.990234
2005-01-25,319826200.0,13584.05957
2005-01-26,365578200.0,13623.679688
2005-01-27,374447400.0,13628.910156
2005-01-28,268381200.0,13650.05957
2005-01-31,352642200.0,13721.69043
2005-02-01,407254000.0,13578.259766
2005-02-02,321787800.0,13555.799805
2005-02-03,404907400.0,13515.330078
2005-02-04,425729600.0,13585.169922
2005-02-07,383247000.0,13795.0
2005-02-08,218206400.0,13845.629883
2005-02-09,0.0,13845.6
2005-02-10,0.0,13845.6
2005-02-11,0.0,13845.6
2005-02-14,425991600.0,14017.230469
2005-02-15,304097400.0,13995.830078
2005-02-16,302049600.0,14015.490234
2005-02-17,256355000.0,13967.820312
2005-02-18,323290800.0,14087.870117
2005-02-21,282806200.0,14111.650391
2005-02-22,296063200.0,14090.519531
2005-02-23,357029600.0,13957.94043
2005-02-24,301496800.0,14060.910156
2005-02-25,418029600.0,14157.089844
2005-02-28,398278800.0,14195.349609
2005-03-01,274503200.0,14061.150391
2005-03-02,375846200.0,13850.780273
2005-03-03,277068800.0,13892.370117
2005-03-04,395828200.0,13730.780273
2005-03-07,250703400.0,13771.950195
2005-03-08,303182800.0,13881.709961
2005-03-09,299302800.0,13941.469727
2005-03-10,482474800.0,13856.019531
2005-03-11,350892600.0,13890.929688
2005-03-14,286057800.0,13906.849609
2005-03-15,316214000.0,13816.75
2005-03-16,344711200.0,13832.519531
2005-03-17,340115800.0,13817.990234
2005-03-18,281040800.0,13828.370117
2005-03-21,170979400.0,13834.349609
2005-03-22,264343800.0,13776.469727
2005-03-23,386965600.0,13603.610352
2005-03-24,300039600.0,13597.099609
2005-03-25,0.0,13597.1
2005-03-28,0.0,13597.1
2005-03-29,401276400.0,13411.879883
2005-03-30,312026400.0,13425.75
2005-03-31,427842000.0,13516.879883
2005-04-01,323861600.0,13491.349609
2005-04-04,287550800.0,13513.410156
2005-04-05,0.0,13513.4
2005-04-06,355905600.0,13562.259766
2005-04-07,264334800.0,13602.349609
2005-04-08,245676800.0,13666.719727
2005-04-11,242422400.0,13659.929688
2005-04-12,165573600.0,13658.049805
2005-04-13,230154200.0,13799.620117
2005-04-14,323550000.0,13772.400391
2005-04-15,299358000.0,13638.75
2005-04-18,502135000.0,13355.230469
2005-04-19,224729200.0,13444.089844
2005-04-20,187061600.0,13501.629883
2005-04-21,312422000.0,13597.30957
2005-04-22,300321600.0,13693.549805
2005-04-25,255959400.0,13750.230469
2005-04-26,389263800.0,13859.580078
2005-04-27,177705600.0,13839.639648
2005-04-28,339914600.0,13909.419922
2005-04-29,309020000.0,13908.969727
2005-05-02,0.0,13909.0
2005-05-03,231424400.0,13893.980469
2005-05-04,245271200.0,13945.049805
2005-05-05,313172200.0,14061.700195
2005-05-06,272557800.0,14033.959961
2005-05-09,283408200.0,14085.089844
2005-05-10,235428800.0,14018.379883
2005-05-11,206986600.0,13939.799805
2005-05-12,194130600.0,13968.280273
2005-05-13,223792600.0,13866.80957
2005-05-16,0.0,13866.8
2005-05-17,401396200.0,13667.030273
2005-05-18,271572400.0,13627.009766
2005-05-19,253528600.0,13698.929688
2005-05-20,201016800.0,13717.419922
2005-05-23,163988800.0,13699.129883
2005-05-24,158187200.0,13719.320312
2005-05-25,294308800.0,13562.05957
2005-05-26,182625600.0,13569.990234
2005-05-27,218391000.0,13714.780273
2005-05-30,255851000.0,13845.099609
2005-05-31,348640200.0,13867.070312
2005-06-01,302359400.0,13873.070312
2005-06-02,325242400.0,13814.580078
2005-06-03,297765200.0,13818.450195
2005-06-06,265783800.0,13860.549805
2005-06-07,258052800.0,13837.290039
2005-06-08,421819800.0,13898.549805
2005-06-09,419254400.0,13898.30957
2005-06-10,326592000.0,13934.759766
2005-06-13,209902000.0,13952.019531
2005-06-14,299700600.0,13904.80957
2005-06-15,284969400.0,13914.299805
2005-06-16,258611600.0,13833.530273
2005-06-17,412312000.0,13912.030273
2005-06-20,246064200.0,13945.769531
2005-06-21,276460400.0,13979.349609
2005-06-22,666237800.0,14161.019531
2005-06-23,543943400.0,14190.44043
2005-06-24,536796400.0,14230.290039
2005-06-27,319765800.0,14176.040039
2005-06-28,602401600.0,14287.44043
2005-06-29,543705000.0,14277.280273
2005-06-30,406370800.0,14201.05957
2005-07-01,0.0,14201.1
2005-07-04,362865800.0,14177.870117
2005-07-05,333218800.0,14124.799805
2005-07-06,427336800.0,14149.929688
2005-07-07,482251200.0,14030.80957
2005-07-08,340661000.0,13964.469727
2005-07-11,338976200.0,14157.240234
2005-07-12,332181200.0,14146.950195
2005-07-13,378495400.0,14307.299805
2005-07-14,616934800.0,14491.540039
2005-07-15,658528400.0,14504.290039
2005-07-18,325610600.0,14567.0
2005-07-19,454201200.0,14567.740234
2005-07-20,428144000.0,14602.700195
2005-07-21,404305000.0,14620.139648
2005-07-22,593108000.0,14786.459961
2005-07-25,388280000.0,14794.030273
2005-07-26,289148400.0,14769.929688
2005-07-27,374516000.0,14801.860352
2005-07-28,352640800.0,14813.320312
2005-07-29,412972800.0,14880.980469
2005-08-01,331918200.0,14978.879883
2005-08-02,555043400.0,15137.080078
2005-08-03,537270000.0,15118.5
2005-08-04,412126600.0,15111.540039
2005-08-05,342387400.0,15051.320312
2005-08-08,226935800.0,15108.94043
2005-08-09,339751000.0,15047.839844
2005-08-10,479410000.0,15346.410156
2005-08-11,615163000.0,15445.200195
2005-08-12,412005600.0,15450.950195
2005-08-15,282287200.0,15466.05957
2005-08-16,322947800.0,15443.620117
2005-08-17,398665600.0,15449.580078
2005-08-18,516748400.0,15148.089844
2005-08-19,391603000.0,15038.610352
2005-08-22,277348200.0,15218.629883
2005-08-23,364369200.0,14973.889648
2005-08-24,286594600.0,14873.849609
2005-08-25,289215600.0,14889.099609
2005-08-26,274590800.0,14982.889648
2005-08-29,317385200.0,14836.969727
2005-08-30,240258000.0,14922.219727
2005-08-31,382671400.0,14903.549805
2005-09-01,412152600.0,15143.75
2005-09-02,285917800.0,15221.889648
2005-09-05,159710400.0,15227.830078
2005-09-06,248202800.0,15160.780273
2005-09-07,242847400.0,15224.570312
2005-09-08,286588200.0,15166.169922
2005-09-09,246364600.0,15165.769531
2005-09-12,183454000.0,15199.790039
2005-09-13,259710000.0,15070.55957
2005-09-14,272578600.0,15086.620117
2005-09-15,238076200.0,15041.019531
2005-09-16,281685400.0,14983.200195
2005-09-19,0.0,14983.2
2005-09-20,424561400.0,15241.860352
2005-09-21,338187000.0,15223.620117
2005-09-22,297848400.0,15179.950195
2005-09-23,269944600.0,15143.969727
2005-09-26,293050400.0,15274.30957
2005-09-27,253552400.0,15189.879883
2005-09-28,312616200.0,15221.459961
2005-09-29,378787200.0,15431.25
2005-09-30,351307200.0,15428.519531
2005-10-03,270527400.0,15394.389648
2005-10-04,317223200.0,15382.209961
2005-10-05,427003600.0,15161.030273
2005-10-06,552974000.0,14839.299805
2005-10-07,453735200.0,14847.790039
2005-10-10,280169400.0,14898.769531
2005-10-11,0.0,14898.8
2005-10-12,547705800.0,14575.019531
2005-10-13,339541800.0,14621.830078
2005-10-14,433301600.0,14485.879883
2005-10-17,310244800.0,14541.349609
2005-10-18,281016800.0,14597.400391
2005-10-19,439359200.0,14372.759766
2005-10-20,357183200.0,14408.94043
2005-10-21,507689800.0,14487.849609
2005-10-24,290231200.0,14402.349609
2005-10-25,319840600.0,14424.879883
2005-10-26,394435000.0,14458.139648
2005-10-27,270958200.0,14381.05957
2005-10-28,382679000.0,14215.830078
2005-10-31,268522400.0,14386.370117
2005-11-01,395000600.0,14572.259766
2005-11-02,270334600.0,14597.480469
2005-11-03,264688800.0,14601.589844
2005-11-04,254565600.0,14585.790039
2005-11-07,310755600.0,14365.790039
2005-11-08,259478400.0,14403.200195
2005-11-09,329370000.0,14597.549805
2005-11-10,251755600.0,14633.330078
2005-11-11,322659000.0,14740.599609
2005-11-14,273048000.0,14629.490234
2005-11-15,254867800.0,14627.410156
2005-11-16,217729000.0,14650.540039
2005-11-17,331421400.0,14787.980469
2005-11-18,381015600.0,14883.320312
2005-11-21,242625000.0,14885.570312
2005-11-22,197108000.0,14885.650391
2005-11-23,393797800.0,15062.349609
2005-11-24,262069400.0,15084.389648
2005-11-25,231676200.0,15081.469727
2005-11-28,183583400.0,15100.0
2005-11-29,226451800.0,15028.759766
2005-11-30,304252400.0,14937.139648
2005-12-01,412240200.0,15068.030273
2005-12-02,377939200.0,15200.379883
2005-12-05,222779400.0,15158.820312
2005-12-06,376164400.0,14990.610352
2005-12-07,335154000.0,15134.950195
2005-12-08,348480000.0,14879.160156
2005-12-09,232244400.0,14910.509766
2005-12-12,199318800.0,14984.400391
2005-12-13,330070000.0,14942.620117
2005-12-14,278860600.0,14976.259766
2005-12-15,318937000.0,15059.019531
2005-12-16,306449400.0,15029.80957
2005-12-19,310365600.0,15182.889648
2005-12-20,250971000.0,15169.169922
2005-12-21,243252200.0,15221.419922
2005-12-22,243697200.0,15182.530273
2005-12-23,164157400.0,15183.580078
2005-12-26,0.0,15183.6
2005-12-27,0.0,15183.6
2005-12-28,215911000.0,15101.540039
2005-12-29,266347000.0,15045.589844
2005-12-30,448872000.0,14876.429688
2006-01-02,0.0,14876.4
2006-01-03,250383000.0,14944.769531
2006-01-04,565220200.0,15200.05957
2006-01-05,514294600.0,15271.129883
2006-01-06,397727400.0,15344.44043
2006-01-09,581542400.0,15547.429688
2006-01-10,581719000.0,15569.910156
2006-01-11,576574400.0,15650.879883
2006-01-12,503136400.0,15719.370117
2006-01-13,380816800.0,15787.969727
2006-01-16,393659200.0,15777.719727
